date,C_GR_RLC,company_code,company,ref_price,yesterday_price,open,last,close,low,high,qty_traded,num_trades,value,I
20/02/18,11,658001,SOTUMAG,1.95,1.95,1.94,2.0,2.0,1.94,2.0,58435,111,114565.11,
20/02/18,11,656001,SOTUVER,5.64,5.64,5.51,5.5,5.5,5.5,5.51,1031,9,5673.59,
20/02/18,11,606001,STAR,77.5,78.0,77.5,78.0,78.0,75.55,78.0,220,17,16780.8,
20/02/18,11,260095,STB,3.85,3.85,3.86,3.86,3.86,3.86,3.9,6875,16,26571.06,
20/02/18,11,744001,TELNET HOLDING,7.7,7.7,7.7,7.75,7.75,7.67,7.75,17409,55,133915.88,
20/02/18,11,727001,TPR,3.79,3.8,3.79,3.77,3.77,3.75,3.81,8880,23,33618.77,
20/02/18,11,738001,TUNIS RE,8.28,8.28,8.28,8.28,8.28,8.1,8.28,750,10,6149.7,
20/02/18,11,120040,TUNISAIR,0.46,0.46,0.46,0.44,0.44,0.44,0.46,19876,41,8866.34,
20/02/18,11,769001,UADH,2.4,2.4,0.0,0.0,2.4,0.0,0.0,0,0,,
20/02/18,11,390010,UIB,24.9,24.9,24.9,24.9,24.9,24.9,24.98,1890,16,47094.0,
20/02/18,11,772001,UNIMED,8.91,8.91,8.89,8.91,8.91,8.88,8.92,6126,9,54531.07,
20/02/18,11,720001,WIFACK INT BANK,6.68,6.68,6.68,6.68,6.68,6.67,6.68,358,5,2389.26,
20/02/18,12,230035,AIR LIQUDE TSIE,82.0,82.0,0.0,0.0,82.0,0.0,0.0,0,0,,
20/02/18,12,380070,ALKIMIA,40.7,40.7,0.0,0.0,40.7,0.0,0.0,0,0,,
20/02/18,12,655001,ASSURANCES SALIM,34.0,34.0,0.0,0.0,34.0,0.0,0.0,0,0,,
20/02/18,12,300045,ASTREE,33.9,33.84,33.9,33.9,33.9,33.9,33.9,15,2,508.5,
20/02/18,12,758001,BEST LEASE,1.89,1.89,0.0,0.0,1.89,0.0,0.0,0,0,,
20/02/18,12,130055,BTE (ADP),17.99,17.7,17.99,17.99,17.99,17.99,17.99,10,2,179.9,
20/02/18,12,735001,CIMENTS DE BIZERTE,1.97,2.03,1.97,2.02,2.02,1.97,2.02,334,6,666.32,
20/02/18,12,330090,ELBENE INDUSTRIE,3.58,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,
20/02/18,12,320075,ICF,32.0,32.0,33.44,33.44,33.44,33.44,33.44,35,2,1170.4,
20/02/18,12,672004,MODERN LEASING,3.9,3.9,3.9,3.9,3.9,3.9,3.9,100,1,390.0,
20/02/18,12,250065,PLAC. TSIE-SICAF,41.03,41.03,0.0,0.0,41.03,0.0,0.0,0,0,,
20/02/18,12,667001,SIPHAT,5.37,5.37,0.0,0.0,5.37,0.0,0.0,0,0,,
20/02/18,12,140070,SPDIT - SICAF,8.2,8.2,8.2,8.2,8.2,8.2,8.2,250,4,2050.0,
20/02/18,12,664001,STEQ,5.11,5.11,0.0,0.0,5.11,0.0,0.0,0,0,,
20/02/18,12,410020,TUNINVEST-SICAR,6.18,6.18,6.18,6.18,6.18,6.18,6.18,1924,1,11890.32,
20/02/18,12,240050,UBCI,22.46,22.46,0.0,0.0,22.46,0.0,0.0,0,0,,
20/02/18,13,768001,ASS MULTI ITTIHAD,7.18,7.35,7.18,7.18,7.18,7.18,7.18,3140,29,22545.2,
20/02/18,13,430030,SITEX,5.78,5.78,0.0,0.0,5.78,0.0,0.0,0,0,,
20/02/18,13,617001,STE TUN. DU SUCRE,7.25,7.25,0.0,0.0,7.25,0.0,0.0,0,0,,
20/02/18,33,768004,AMI DA 1/4 110817,1.84,1.63,0.0,0.0,1.84,0.0,0.0,0,0,,
20/02/18,51,150085,AMS,1.23,1.23,1.25,1.2,1.2,1.2,1.26,4221,19,5091.29,
20/02/18,51,740001,CARTHAGE CEMENT,2.46,2.46,2.46,2.47,2.47,2.45,2.48,80278,107,197353.88,
20/02/18,51,764001,CEREALIS,4.2,4.2,4.2,4.1,4.1,4.1,4.2,4900,6,20100.0,
20/02/18,51,749001,HEXABYTE,5.36,5.37,5.36,5.36,5.36,5.36,5.36,357,3,1913.52,
20/02/18,51,751001,LAND OR,7.5,7.5,0.0,0.0,7.5,0.0,0.0,0,0,,
20/02/18,51,754001,NEW BODY LINE,4.45,4.45,4.43,4.45,4.45,4.43,4.45,1874,13,8311.12,
20/02/18,51,770001,OFFICEPLAST,2.5,2.55,2.5,2.5,2.5,2.5,2.54,4271,29,10678.1,
20/02/18,51,734001,SERVICOM,1.42,1.44,1.42,1.41,1.41,1.38,1.44,4907,32,6927.66,
20/02/18,51,765001,TAWASOL GP HOLDING,0.33,0.33,0.34,0.33,0.33,0.33,0.34,6307,7,2085.38,
20/02/18,52,750001,AETECH,0.65,0.66,0.65,0.65,0.65,0.65,0.65,2,1,1.3,
20/02/18,52,766001,MAGHREB INTERN PUB,0.94,0.94,0.0,0.0,0.94,0.0,0.0,0,0,,
20/02/18,52,773001,SANIMED,3.27,3.27,0.0,0.0,3.27,0.0,0.0,0,0,,
20/02/18,52,760001,SOTEMAIL,1.79,1.83,1.79,1.79,1.79,1.79,1.79,4927,1,8819.33,
20/02/18,99,503001,STIP,0.88,0.88,0.0,0.0,0.88,0.0,0.0,0,0,,
21/02/18,11,725001,ADWYA,5.69,5.69,5.74,5.75,5.75,5.7,5.8,80401,159,458376.04,
21/02/18,11,340005,AMEN BANK,25.6,25.6,25.6,25.5,25.5,25.2,26.15,1286,16,32806.91,
21/02/18,11,730001,ARTES,6.56,6.56,6.56,6.74,6.74,6.54,6.74,3553,34,23483.19,
21/02/18,11,714001,ASSAD,9.38,9.4,9.38,9.49,9.49,9.33,9.5,7386,34,69415.43,
21/02/18,11,360035,ATB,4.11,4.11,4.08,4.06,4.06,4.05,4.08,931,7,3783.38,
21/02/18,11,774001,ATELIER MEUBLE INT,2.49,2.49,2.45,2.49,2.49,2.42,2.5,13705,24,33264.45,
21/02/18,11,470010,ATL,3.19,3.19,3.18,3.14,3.14,3.14,3.18,3524,9,11149.36,
21/02/18,11,160015,ATTIJARI BANK,46.0,46.0,46.0,46.89,46.89,46.0,46.89,3458,42,159989.66,
21/02/18,11,661001,ATTIJARI LEASING,17.85,17.99,17.85,17.99,17.99,17.85,18.0,892,9,15945.9,
21/02/18,11,190060,BH,20.95,20.75,20.95,20.88,20.88,20.5,20.95,1636,13,33581.53,
21/02/18,11,180045,BIAT,132.0,132.0,132.0,132.02,132.02,132.0,132.3,104,7,13732.1,
21/02/18,11,310060,BNA,13.01,13.08,13.01,12.98,12.98,12.9,13.01,10121,34,131065.83,
21/02/18,11,220005,BT,8.11,8.11,8.11,8.12,8.12,8.11,8.13,14542,32,118010.89,
21/02/18,11,759001,CELLCOM,1.45,1.44,1.45,1.52,1.52,1.45,1.52,15665,40,23406.19,+
21/02/18,11,420085,CIL,17.49,17.49,17.0,17.0,17.0,17.0,17.0,2686,3,45662.0,
21/02/18,11,755001,CITY CARS,11.8,11.8,11.8,11.8,11.8,11.8,11.8,350,1,4130.0,
21/02/18,11,767001,DELICE HOLDING,18.1,18.35,18.1,18.3,18.3,18.0,18.4,4398,31,80594.64,
21/02/18,11,665001,ELECTROSTAR,2.5,2.5,2.53,2.58,2.58,2.5,2.59,162,10,408.77,
21/02/18,11,741001,ENNAKL AUTOMOBILES,10.97,10.97,11.0,11.0,11.0,10.9,11.0,1389,12,15251.44,
21/02/18,11,721001,ESSOUKNA,3.75,3.75,0.0,0.0,3.75,0.0,0.0,0,0,,
21/02/18,11,757001,EURO-CYCLES,30.2,30.2,30.0,31.1,31.1,30.0,31.1,8415,110,259451.87,
21/02/18,11,713001,GIF-FILTER,1.52,1.52,1.5,1.52,1.52,1.5,1.52,1332,7,2002.0,
21/02/18,11,731013,HANNIBAL LEASE,8.08,8.08,0.0,0.0,8.08,0.0,0.0,0,0,,
21/02/18,11,644001,MAGASIN GENERAL,38.47,38.47,38.4,38.4,38.4,38.4,38.4,150,4,5760.0,
21/02/18,11,100010,MONOPRIX,12.44,12.43,12.44,12.5,12.5,12.43,12.7,1464,18,18331.77,
21/02/18,11,762001,MPBS,3.08,3.08,3.02,3.08,3.08,3.02,3.08,824,5,2519.8,
21/02/18,11,753001,ONE TECH HOLDING,14.9,14.9,14.9,14.95,14.95,14.9,14.95,6196,39,92397.73,
21/02/18,11,570001,POULINA GP HOLDING,10.62,10.62,10.6,10.6,10.6,10.57,10.6,11254,27,119087.28,
21/02/18,11,761001,SAH,15.68,15.65,15.68,15.58,15.58,15.5,15.7,17948,55,279344.72,
21/02/18,11,110025,SFBT,20.0,20.0,20.0,20.2,20.2,20.0,20.47,36170,86,728063.89,
21/02/18,11,659001,SIAME,2.4,2.4,2.39,2.39,2.39,2.33,2.4,10179,15,24028.06,
21/02/18,11,400005,SIMPAR,39.49,39.49,38.31,38.31,38.31,38.31,38.31,50,1,1915.5,
21/02/18,11,718001,SITS,2.34,2.34,0.0,0.0,2.34,0.0,0.0,0,0,,
21/02/18,11,678001,SOMOCER,1.22,1.21,1.22,1.21,1.21,1.19,1.23,42635,59,51366.61,
21/02/18,11,729001,SOPAT,0.67,0.69,0.67,0.69,0.69,0.67,0.69,5286,12,3613.24,
21/02/18,11,653001,SOTETEL,2.83,2.83,2.75,2.79,2.79,2.75,2.79,4799,13,13199.86,
21/02/18,11,763001,SOTIPAPIER,3.18,3.18,3.17,3.27,3.27,3.17,3.27,35932,43,117046.56,
21/02/18,11,666001,SOTRAPIL,12.65,12.65,12.7,12.6,12.6,12.6,12.7,582,7,7361.5,
21/02/18,11,658001,SOTUMAG,2.0,2.0,1.96,1.98,1.98,1.94,2.0,27674,25,53927.23,
21/02/18,11,656001,SOTUVER,5.5,5.5,5.5,5.54,5.54,5.5,5.6,6476,30,36148.13,
21/02/18,11,606001,STAR,78.0,78.0,78.0,79.0,79.0,78.0,79.0,111,4,8693.0,
21/02/18,11,260095,STB,3.86,3.86,3.8,3.9,3.9,3.8,3.9,4474,10,17405.15,
21/02/18,11,744001,TELNET HOLDING,7.75,7.75,7.75,7.86,7.86,7.75,7.88,45693,117,356355.53,
21/02/18,11,727001,TPR,3.77,3.77,3.77,3.78,3.78,3.77,3.8,20375,32,77146.28,
21/02/18,11,738001,TUNIS RE,8.28,8.28,8.28,8.28,8.28,8.2,8.28,410,9,3365.2,
21/02/18,11,120040,TUNISAIR,0.44,0.44,0.44,0.42,0.42,0.42,0.45,66464,62,28234.7,
21/02/18,11,769001,UADH,2.4,2.4,0.0,0.0,2.4,0.0,0.0,0,0,,
21/02/18,11,390010,UIB,24.86,24.9,24.86,24.97,24.97,24.6,24.97,6277,38,156034.38,
21/02/18,11,772001,UNIMED,8.9,8.91,8.9,8.99,8.99,8.88,8.99,14779,35,131818.45,
21/02/18,11,720001,WIFACK INT BANK,6.68,6.68,6.67,6.68,6.68,6.5,6.68,1447,10,9627.7,
21/02/18,12,230035,AIR LIQUDE TSIE,82.0,82.0,0.0,0.0,82.0,0.0,0.0,0,0,,
21/02/18,12,380070,ALKIMIA,40.7,40.7,0.0,0.0,40.7,0.0,0.0,0,0,,
21/02/18,12,655001,ASSURANCES SALIM,34.0,34.0,32.47,32.47,32.47,32.47,32.47,50,1,1623.5,
21/02/18,12,300045,ASTREE,33.6,33.9,33.6,33.6,33.6,33.6,33.6,55,3,1848.0,
21/02/18,12,758001,BEST LEASE,1.89,1.89,0.0,0.0,1.89,0.0,0.0,0,0,,
21/02/18,12,130055,BTE (ADP),18.35,17.99,18.35,18.16,18.16,18.16,18.35,750,9,13739.7,
21/02/18,12,735001,CIMENTS DE BIZERTE,2.02,2.02,2.02,2.02,2.02,2.02,2.02,50,1,101.0,
21/02/18,12,330090,ELBENE INDUSTRIE,3.58,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,
21/02/18,12,320075,ICF,33.9,33.44,33.9,33.9,33.9,33.9,33.9,74,4,2508.6,
21/02/18,12,672004,MODERN LEASING,3.8,3.9,3.8,3.9,3.9,3.8,3.9,430,3,1636.0,
21/02/18,12,250065,PLAC. TSIE-SICAF,41.03,41.03,0.0,0.0,41.03,0.0,0.0,0,0,,
21/02/18,12,667001,SIPHAT,5.37,5.37,5.48,5.48,5.48,5.48,5.48,1,1,5.48,
21/02/18,12,140070,SPDIT - SICAF,8.2,8.2,8.2,8.2,8.2,8.2,8.2,2441,13,20016.2,
21/02/18,12,664001,STEQ,5.11,5.11,0.0,0.0,5.11,0.0,0.0,0,0,,
21/02/18,12,410020,TUNINVEST-SICAR,6.18,6.18,6.18,6.18,6.18,6.18,6.18,76,1,469.68,
21/02/18,12,240050,UBCI,22.46,22.46,0.0,0.0,22.46,0.0,0.0,0,0,,
21/02/18,13,768001,ASS MULTI ITTIHAD,7.2,7.18,7.2,7.38,7.38,7.2,7.38,1408,21,10139.58,
21/02/18,13,430030,SITEX,5.78,5.78,0.0,0.0,5.78,0.0,0.0,0,0,,
21/02/18,13,617001,STE TUN. DU SUCRE,7.25,7.25,0.0,0.0,7.25,0.0,0.0,0,0,,
21/02/18,33,768004,AMI DA 1/4 110817,1.8,1.63,0.0,0.0,1.8,0.0,0.0,0,0,,
21/02/18,51,150085,AMS,1.2,1.2,1.23,1.2,1.2,1.17,1.23,1893,31,2250.65,
21/02/18,51,740001,CARTHAGE CEMENT,2.47,2.47,2.47,2.45,2.45,2.45,2.5,43203,114,106601.83,
21/02/18,51,764001,CEREALIS,4.2,4.1,4.2,4.15,4.15,4.15,4.2,710,2,2947.0,
21/02/18,51,749001,HEXABYTE,5.36,5.36,5.36,5.23,5.23,5.23,5.36,167,3,893.3,
21/02/18,51,751001,LAND OR,7.5,7.5,7.33,7.55,7.55,7.3,7.55,6922,16,52132.06,
21/02/18,51,754001,NEW BODY LINE,4.45,4.45,4.44,4.49,4.49,4.41,4.49,1076,16,4788.92,
21/02/18,51,770001,OFFICEPLAST,2.5,2.5,2.5,2.5,2.5,2.5,2.52,5303,16,13257.7,
21/02/18,51,734001,SERVICOM,1.43,1.41,1.43,1.42,1.42,1.39,1.45,10221,32,14478.44,
21/02/18,51,765001,TAWASOL GP HOLDING,0.33,0.33,0.32,0.33,0.33,0.32,0.33,25392,34,8125.6,
21/02/18,52,750001,AETECH,0.64,0.65,0.64,0.64,0.64,0.64,0.64,2100,4,1344.0,
21/02/18,52,766001,MAGHREB INTERN PUB,0.94,0.94,0.0,0.0,0.94,0.0,0.0,0,0,,
21/02/18,52,773001,SANIMED,3.27,3.27,0.0,0.0,3.27,0.0,0.0,0,0,,
21/02/18,52,760001,SOTEMAIL,1.79,1.79,0.0,0.0,1.79,0.0,0.0,0,0,,
21/02/18,99,503001,STIP,0.88,0.88,0.88,0.88,0.88,0.88,0.88,24,2,21.12,
22/02/18,11,725001,ADWYA,5.75,5.75,5.75,5.75,5.75,5.73,5.8,6416,34,36960.32,
22/02/18,11,340005,AMEN BANK,25.5,25.5,25.5,26.0,26.0,25.0,26.0,2894,16,73647.5,
22/02/18,11,730001,ARTES,6.73,6.74,6.73,6.85,6.85,6.73,6.87,9884,63,67005.63,
22/02/18,11,714001,ASSAD,9.49,9.49,9.3,9.21,9.21,9.21,9.3,6848,36,63460.04,-
22/02/18,11,360035,ATB,4.06,4.06,4.06,4.07,4.07,4.05,4.1,7563,9,30781.35,
22/02/18,11,774001,ATELIER MEUBLE INT,2.51,2.49,2.51,2.49,2.49,2.49,2.51,1610,8,4009.1,
22/02/18,11,470010,ATL,3.14,3.14,3.14,3.18,3.18,3.12,3.18,2485,5,7777.26,
22/02/18,11,160015,ATTIJARI BANK,46.89,46.89,46.89,46.99,46.99,46.3,46.99,5681,66,266131.18,
22/02/18,11,661001,ATTIJARI LEASING,17.99,17.99,18.0,18.0,18.0,18.0,18.0,1281,7,23058.0,
22/02/18,11,190060,BH,20.8,20.88,20.8,20.8,20.8,20.7,20.8,3279,24,68037.54,
22/02/18,11,180045,BIAT,132.02,132.02,132.04,135.96,135.96,131.05,135.98,2795,59,371354.27,
22/02/18,11,310060,BNA,13.0,12.98,13.0,13.17,13.17,12.9,13.17,7057,38,91816.32,
22/02/18,11,220005,BT,8.12,8.12,8.13,8.14,8.14,8.13,8.19,5254,18,42760.56,
22/02/18,11,759001,CELLCOM,1.56,1.52,1.56,1.61,1.61,1.56,1.61,14405,24,23052.95,
22/02/18,11,420085,CIL,17.0,17.0,17.0,17.0,17.0,17.0,17.0,25864,17,439688.0,
22/02/18,11,755001,CITY CARS,11.8,11.8,11.8,11.82,11.82,11.5,11.82,2017,7,23675.22,
22/02/18,11,767001,DELICE HOLDING,18.3,18.3,18.06,18.3,18.3,18.0,18.35,930,9,16977.1,
22/02/18,11,665001,ELECTROSTAR,2.58,2.58,2.58,2.58,2.58,2.58,2.58,240,5,619.2,
22/02/18,11,741001,ENNAKL AUTOMOBILES,11.0,11.0,11.0,11.0,11.0,10.97,11.0,625,12,6873.98,
22/02/18,11,721001,ESSOUKNA,3.75,3.75,0.0,0.0,3.75,0.0,0.0,0,0,,
22/02/18,11,757001,EURO-CYCLES,31.2,31.1,31.2,32.13,32.13,30.8,32.13,8916,128,282185.61,
22/02/18,11,713001,GIF-FILTER,1.52,1.52,1.51,1.52,1.52,1.51,1.52,3930,5,5972.35,
22/02/18,11,731013,HANNIBAL LEASE,8.08,8.08,8.06,8.06,8.06,8.06,8.06,50,1,403.0,
22/02/18,11,644001,MAGASIN GENERAL,38.4,38.4,0.0,0.0,38.4,0.0,0.0,0,0,,
22/02/18,11,100010,MONOPRIX,12.5,12.5,12.7,12.5,12.5,12.45,12.7,2731,15,34329.7,
22/02/18,11,762001,MPBS,3.02,3.08,3.02,3.1,3.1,3.0,3.1,5129,13,15724.94,
22/02/18,11,753001,ONE TECH HOLDING,14.95,14.95,15.0,15.3,15.3,14.98,15.3,6936,37,104810.11,
22/02/18,11,570001,POULINA GP HOLDING,10.6,10.6,10.6,10.59,10.59,10.58,10.62,7330,25,77600.46,
22/02/18,11,761001,SAH,15.58,15.58,15.58,15.5,15.5,15.4,15.58,18708,79,289493.3,
22/02/18,11,110025,SFBT,20.48,20.2,20.48,20.25,20.25,20.2,20.48,22028,106,445940.64,
22/02/18,11,659001,SIAME,2.39,2.39,2.39,2.44,2.44,2.32,2.44,19081,33,45740.11,
22/02/18,11,400005,SIMPAR,38.31,38.31,0.0,0.0,38.31,0.0,0.0,0,0,,
22/02/18,11,718001,SITS,2.34,2.34,2.34,2.36,2.36,2.34,2.36,640,9,1504.25,
22/02/18,11,678001,SOMOCER,1.23,1.21,1.23,1.26,1.2,1.22,1.26,17561,44,21742.92,-
22/02/18,11,729001,SOPAT,0.69,0.69,0.69,0.69,0.69,0.69,0.69,2460,13,1697.4,
22/02/18,11,653001,SOTETEL,2.79,2.79,2.73,2.8,2.8,2.73,2.8,2086,11,5730.2,
22/02/18,11,763001,SOTIPAPIER,3.27,3.27,3.22,3.29,3.29,3.21,3.3,16384,14,52753.24,
22/02/18,11,666001,SOTRAPIL,12.6,12.6,12.5,12.5,12.5,12.5,12.5,1254,8,15675.0,
22/02/18,11,658001,SOTUMAG,1.97,1.98,1.97,2.01,2.01,1.96,2.01,37285,58,74307.1,
22/02/18,11,656001,SOTUVER,5.51,5.54,5.51,5.58,5.58,5.51,5.6,5820,13,32196.08,
22/02/18,11,606001,STAR,79.0,79.0,78.9,80.0,81.37,78.9,80.0,439,12,34738.8,+
22/02/18,11,260095,STB,3.9,3.9,3.9,3.89,3.89,3.89,3.9,3800,9,14816.0,
22/02/18,11,744001,TELNET HOLDING,7.86,7.86,7.83,7.88,7.88,7.82,7.9,12640,50,99349.31,
22/02/18,11,727001,TPR,3.83,3.78,3.83,3.79,3.79,3.75,3.83,12694,26,48342.63,
22/02/18,11,738001,TUNIS RE,8.2,8.28,8.2,8.2,8.2,8.11,8.2,1865,16,15289.7,
22/02/18,11,120040,TUNISAIR,0.41,0.42,0.41,0.42,0.42,0.41,0.42,42784,46,17845.14,+
22/02/18,11,769001,UADH,2.4,2.4,2.35,2.33,2.33,2.26,2.35,5629,21,13074.52,
22/02/18,11,390010,UIB,24.97,24.97,24.99,25.2,25.2,24.8,25.23,15016,45,375225.45,
22/02/18,11,772001,UNIMED,9.0,8.99,9.0,9.25,9.25,8.99,9.27,15765,58,144645.94,
22/02/18,11,720001,WIFACK INT BANK,6.68,6.68,6.69,6.69,6.69,6.68,6.69,658,6,4399.82,
22/02/18,12,230035,AIR LIQUDE TSIE,82.0,82.0,0.0,0.0,82.0,0.0,0.0,0,0,,
22/02/18,12,380070,ALKIMIA,40.7,40.7,0.0,0.0,40.7,0.0,0.0,0,0,,
22/02/18,12,655001,ASSURANCES SALIM,31.5,32.47,31.5,31.5,31.5,31.5,31.5,60,1,1890.0,
22/02/18,12,300045,ASTREE,33.6,33.6,0.0,0.0,33.6,0.0,0.0,0,0,,
22/02/18,12,758001,BEST LEASE,1.89,1.89,0.0,0.0,1.89,0.0,0.0,0,0,,
22/02/18,12,130055,BTE (ADP),18.13,18.16,18.13,18.0,18.0,18.0,18.13,752,7,13575.0,
22/02/18,12,735001,CIMENTS DE BIZERTE,2.02,2.02,2.02,2.02,2.02,2.02,2.02,1480,8,2989.6,
22/02/18,12,330090,ELBENE INDUSTRIE,3.58,3.58,0.0,0.0,3.58,0.0,0.0,0,0,,
22/02/18,12,320075,ICF,33.9,33.9,34.0,34.0,34.0,34.0,34.0,20,2,680.0,
22/02/18,12,672004,MODERN LEASING,3.9,3.9,0.0,0.0,3.9,0.0,0.0,0,0,,
22/02/18,12,250065,PLAC. TSIE-SICAF,41.03,41.03,0.0,0.0,41.03,0.0,0.0,0,0,,
22/02/18,12,667001,SIPHAT,5.48,5.48,5.48,5.48,5.48,5.48,5.48,3,3,16.44,
22/02/18,12,140070,SPDIT - SICAF,8.2,8.2,8.2,8.4,8.4,8.2,8.4,9300,10,77120.0,
22/02/18,12,664001,STEQ,5.11,5.11,0.0,0.0,5.11,0.0,0.0,0,0,,
22/02/18,12,410020,TUNINVEST-SICAR,6.18,6.18,6.0,6.0,6.0,6.0,6.0,785,6,4710.0,
22/02/18,12,240050,UBCI,22.46,22.46,0.0,0.0,22.46,0.0,0.0,0,0,,
22/02/18,13,768001,ASS MULTI ITTIHAD,7.4,7.38,7.4,7.38,7.38,7.38,7.4,3920,20,29000.0,
22/02/18,13,430030,SITEX,5.78,5.78,0.0,0.0,5.78,0.0,0.0,0,0,,
22/02/18,13,617001,STE TUN. DU SUCRE,7.25,7.25,7.04,7.04,7.04,7.04,7.04,250,1,1760.0,
22/02/18,33,768004,AMI DA 1/4 110817,1.85,1.63,0.0,0.0,1.85,0.0,0.0,0,0,,
22/02/18,51,150085,AMS,1.2,1.2,1.17,1.17,1.17,1.17,1.17,793,15,927.81,
22/02/18,51,740001,CARTHAGE CEMENT,2.45,2.45,2.45,2.44,2.44,2.44,2.48,100026,98,244920.93,
22/02/18,51,764001,CEREALIS,4.15,4.15,4.04,4.04,4.04,4.04,4.04,180,2,727.2,
22/02/18,51,749001,HEXABYTE,5.23,5.23,5.22,5.22,5.22,5.22,5.22,953,4,4974.66,
22/02/18,51,751001,LAND OR,7.55,7.55,7.55,8.0,8.0,7.55,8.0,9359,62,73970.38,
22/02/18,51,754001,NEW BODY LINE,4.5,4.49,4.5,4.49,4.49,4.4,4.5,6755,28,29759.85,
22/02/18,51,770001,OFFICEPLAST,2.5,2.5,2.5,2.5,2.5,2.5,2.55,2531,22,6328.0,
22/02/18,51,734001,SERVICOM,1.45,1.42,1.45,1.44,1.44,1.41,1.45,15758,58,22502.53,
22/02/18,51,765001,TAWASOL GP HOLDING,0.33,0.33,0.33,0.33,0.33,0.33,0.33,175,3,57.75,
22/02/18,52,750001,AETECH,0.64,0.64,0.64,0.64,0.64,0.64,0.64,14,2,8.96,
22/02/18,52,766001,MAGHREB INTERN PUB,0.94,0.94,0.0,0.0,0.94,0.0,0.0,0,0,,
22/02/18,52,773001,SANIMED,3.27,3.27,0.0,0.0,3.27,0.0,0.0,0,0,,
22/02/18,52,760001,SOTEMAIL,1.79,1.79,0.0,0.0,1.79,0.0,0.0,0,0,,
22/02/18,99,503001,STIP,0.88,0.88,0.0,0.0,0.88,0.0,0.0,0,0,,
23/02/18,11,725001,ADWYA,5.75,5.75,5.75,5.7,5.7,5.64,5.75,25363,56,144690.68,
23/02/18,11,340005,AMEN BANK,26.0,26.0,26.0,25.8,25.8,25.5,26.0,641,11,16504.3,
23/02/18,11,730001,ARTES,6.87,6.85,6.87,7.06,7.06,6.87,7.06,8417,58,58358.89,
23/02/18,11,714001,ASSAD,9.21,9.21,9.01,8.99,8.99,8.8,9.1,38798,147,347049.34,
23/02/18,11,360035,ATB,4.11,4.07,4.11,4.11,4.11,4.07,4.11,9653,23,39632.36,
23/02/18,11,774001,ATELIER MEUBLE INT,2.49,2.49,2.49,2.49,2.49,2.49,2.49,3000,6,7470.0,
23/02/18,11,470010,ATL,3.18,3.18,3.18,3.1,3.1,3.1,3.18,11910,27,36964.75,
23/02/18,11,160015,ATTIJARI BANK,46.7,46.99,46.7,46.5,46.5,46.0,46.99,5342,80,248698.52,
23/02/18,11,661001,ATTIJARI LEASING,18.0,18.0,18.15,18.15,18.15,18.15,18.15,256,1,4646.4,
23/02/18,11,190060,BH,20.82,20.8,20.82,20.84,20.84,20.57,20.84,8538,63,176964.6,
23/02/18,11,180045,BIAT,135.96,135.96,135.2,135.01,135.01,134.05,135.5,630,31,84939.77,
23/02/18,11,310060,BNA,13.17,13.17,13.17,13.14,13.14,13.0,13.17,5571,18,73077.42,
23/02/18,11,220005,BT,8.12,8.14,8.12,8.12,8.12,8.12,8.19,6855,12,55707.93,
23/02/18,11,759001,CELLCOM,1.61,1.61,1.67,1.56,1.56,1.56,1.67,10529,21,17094.13,
23/02/18,11,420085,CIL,17.0,17.0,17.0,17.0,17.0,17.0,17.0,7148,7,121516.0,
23/02/18,11,755001,CITY CARS,12.04,11.82,12.04,11.82,11.82,11.82,12.04,480,5,5679.4,
23/02/18,11,767001,DELICE HOLDING,18.3,18.3,18.4,18.4,18.4,18.3,18.4,4432,15,81501.3,
23/02/18,11,665001,ELECTROSTAR,2.58,2.58,2.56,2.51,2.51,2.51,2.56,47,5,118.82,
23/02/18,11,741001,ENNAKL AUTOMOBILES,11.0,11.0,11.0,11.0,11.0,11.0,11.19,3311,18,36450.29,
23/02/18,11,721001,ESSOUKNA,3.75,3.75,0.0,0.0,3.75,0.0,0.0,0,0,,
23/02/18,11,757001,EURO-CYCLES,32.89,32.13,32.89,33.1,33.1,32.89,33.9,27984,285,934386.35,
23/02/18,11,713001,GIF-FILTER,1.52,1.52,1.5,1.52,1.52,1.48,1.52,8176,23,12166.23,
23/02/18,11,731013,HANNIBAL LEASE,8.06,8.06,8.0,8.0,8.0,8.0,8.0,2141,8,17128.0,
23/02/18,11,644001,MAGASIN GENERAL,38.4,38.4,38.36,38.5,38.5,38.36,38.8,1680,12,64635.8,
23/02/18,11,100010,MONOPRIX,12.5,12.5,12.69,12.5,12.5,12.5,12.7,1780,15,22507.0,
23/02/18,11,762001,MPBS,3.04,3.1,3.04,3.05,3.05,3.04,3.05,2480,5,7552.5,
23/02/18,11,753001,ONE TECH HOLDING,15.3,15.3,15.3,15.35,15.35,15.3,15.4,6076,58,93257.57,
23/02/18,11,570001,POULINA GP HOLDING,10.62,10.59,10.62,10.6,10.6,10.58,10.62,9678,28,102583.2,
23/02/18,11,761001,SAH,15.4,15.5,15.4,15.35,15.35,15.3,15.4,24770,124,380664.87,
23/02/18,11,110025,SFBT,20.15,20.25,20.15,20.82,20.82,20.1,20.83,49235,214,1005662.13,
23/02/18,11,659001,SIAME,2.45,2.44,2.45,2.44,2.44,2.4,2.45,5064,9,12286.05,
